,ID,Name,Rating
8516,182,The Custom of the Country,5
8517,182,"The Da Vinci Code (Robert Langdon, #2)",1
8518,182,"Sammy's Hill (Samantha Joyce, #1)",3
8519,182,To Have and Have Not,3
8520,182,The Counterlife,4
8521,182,Sabbath's Theater,5
8522,182,Rose Madder,4
8523,182,Rosencrantz and Guildenstern Are Dead,4
8524,182,The Complete Short Stories of Ernest Hemingway,5
8525,182,The Early Stories,5
8526,182,The Dying Animal,5
8527,182,The Complete Stories,4
8528,182,To Kill a Mockingbird,5
8529,182,Shadow Play,5
8530,182,To Rise Again at a Decent Hour,3
8531,182,Underworld,4
8532,182,To the Lighthouse,5
8533,182,Killing Yourself to Live: 85% of a True Story,5
8534,182,Underground Airlines,4
8535,182,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",5
8536,182,The Dogs of Babel,4
8537,182,The Corrections,5
8538,182,Townie,4
8539,182,Running with Scissors,4
8540,182,The Discomfort Zone: A Personal History,4
8541,182,The Diary of a Young Girl,4
8542,182,Rape: A Love Story,5
8543,182,The Witches of Eastwick (Eastwick #1),3
8544,182,Ransom,4
8545,182,The Bluest Eye; Sula ; Song Of Solomon,5
8546,182,Lolita,4
8547,182,The Tommyknockers,4
8548,182,Seabiscuit: An American Legend,4
8549,182,The Bonfire of the Vanities,5
8550,182,Sophie's Choice,5
8551,182,The Informers,4
8552,182,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",5
8553,182,The Importance of Being Earnest,5
8554,182,The Twenty-Seventh City,3
8555,182,Persuasion,4
8556,182,Pet Sematary,4
8557,182,Little Women,5
8558,182,Song of Solomon,5
8559,182,The Unbearable Lightness of Being,4
8560,182,"Little House on the Prairie (Little House, #3)",4
8561,182,"The Human Stain (The American Trilogy, #3)",5
8562,182,The Underground Railroad,3
8563,182,Little Fires Everywhere,4
8564,182,South and West: From a Notebook,3
8565,182,The Breast,5
8566,182,"Where Are You Going, Where Have You Been?",5
8567,182,Independence Day,5
8568,182,"Otherwise Known as Sheila the Great (Fudge, #2)",5
8569,182,Starring Sally J. Freedman as Herself,4
8570,182,The Big Screen: The Story of the Movies,5
8571,182,The Tattooed Girl,5
8572,182,Los confidentes,4
8573,182,Lord of the Flies,5
8574,182,Where the Wild Things Are,5
8575,182,Where the Sidewalk Ends,5
8576,182,The Kite Runner,5
8577,182,"The Killer Angels (The Civil War Trilogy, #2)",4
8578,182,Lord Jim,3
8579,182,Pale Fire,4
8580,182,The Jungle Book,4
8581,182,Where the Red Fern Grows,4
8582,182,Specimen Days,3
8583,182,Paradise,4
8584,182,The Jane Austen Book Club,4
8585,182,Indecision,3
8586,182,The Bluest Eye,4
8587,182,Patrimony,4
8588,182,The House of Mirth,5
8589,182,Little Children,4
8590,182,The Hours,5
8591,182,The Great Santini,4
8592,182,The Great Gatsby,5
8593,182,Prozac Nation,2
8594,182,We Were the Mulvaneys,3
8595,182,The Great American Novel,5
8596,182,Rabbit Angstrom: The Four Novels,5
8597,182,"Rabbit Is Rich (Rabbit Angstrom, #3)",5
8598,182,Rabbit Redux (Rabbit Angstrom #2),5
8599,182,Rabbit at Rest (Rabbit Angstrom #4),5
8600,182,"Rabbit, Run (Rabbit Angstrom #1)",5
8601,182,We Need to Talk About Kevin,4
8602,182,The Grapes of Wrath,5
8603,182,Less Than Zero,4
8604,182,The Good Lord Bird,5
8605,182,Skeleton Crew,4
8606,182,Water from the Sun and Discovering Japan,4
8607,182,The Good Life,4
8608,182,The Wishbones,4
8609,182,"Raise High the Roof Beam, Carpenters and Seymour: An Introduction",4
8610,182,The Green Mile,3
8611,182,The Whore's Child and Other Stories,5
8612,182,The Westing Game,5
8613,182,The Hamlet,4
8614,182,Playing in the Dark: Whiteness and the Literary Imagination,3
8615,182,The Hotel New Hampshire,5
8616,182,Lisey's Story,4
8617,182,Portnoy's Complaint,4
8618,182,The Brothers Karamazov,5
8619,182,Insomnia,4
8620,182,Lincoln in the Bardo,5
8621,182,The Virgin Suicides,3
8622,182,The Buccaneers,4
8623,182,"The Talisman (The Talisman, #1)",4
8624,182,The Visiting Privilege: New and Collected Stories,5
8625,182,The Wars of the Roosevelts: The Ruthless Rise of America's Greatest Political Family,5
8626,182,Life of Pi,4
8627,182,The Water is Wide,4
8628,182,The Canterbury Tales,4
8629,182,Preston Falls,4
8630,182,The Help,3
8631,182,The Heidi Chronicles: Uncommon Women and Others & Isn't It Romantic,4
8632,182,Interpreter of Maladies,4
8633,182,Pride and Prejudice,4
8634,182,Light in August,5
8635,182,Moonglow,4
8636,182,나의 투쟁 1,4
8637,182,Bel Canto,4
8638,182,Collected Stories,5
8639,182,Compromising Positions,4
8640,182,Confederates in the Attic: Dispatches from the Unfinished Civil War,5
8641,182,Consequence: A Memoir,5
8642,182,Great Jones Street,3
8643,182,Couples,3
8644,182,Great Expectations,4
8645,182,Crime and Punishment,4
8646,182,Grant,4
8647,182,A Christmas Carol,4
8648,182,Cujo,3
8649,182,Daisy Miller,5
8650,182,Goodnight Moon,5
8651,182,A Connecticut Yankee in King Arthur's Court,4
8652,182,"Goodbye, Columbus and Five Short Stories",4
8653,182,"Absalom, Absalom!",5
8654,182,Hidden Figures,4
8655,182,Dead Wake: The Last Crossing of the Lusitania,5
8656,182,High Fidelity,3
8657,182,A Widow for One Year,4
8658,182,Here I Am,4
8659,182,Gates of Eden,3
8660,182,"American Pastoral (The American Trilogy, #1)",5
8661,182,American Psycho,5
8662,182,Burning Down the House: Essays on Fiction,4
8663,182,Anna Karenina,5
8664,182,Flowers for Algernon,4
8665,182,Carrie,5
8666,182,Hairstyles of the Damned,4
8667,182,Animal Farm,5
8668,182,Flesh and Blood,3
8669,182,Case Histories (Jackson Brodie #1),4
8670,182,Cell,3
8671,182,And Then There Were None,5
8672,182,Five Came Back: A Story of Hollywood and the Second World War,4
8673,182,Chilly Scenes of Winter,4
8674,182,Heart of Darkness,5
8675,182,"First Love, Last Rites",4
8676,182,Christine,4
8677,182,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,3
8678,182,First Look At-- Macintosh and System 7,4
8679,182,Amsterdam,4
8680,182,Firestarter,4
8681,182,Americana,3
8682,182,Hearts in Atlantis,3
8683,182,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,5
8684,182,Hamlet,5
8685,182,Deception,4
8686,182,High Noon: The Hollywood Blacklist and the Making of an American Classic,4
8687,182,Home,3
8688,182,Everything I Never Told You,4
8689,182,Glamorama,3
8690,182,Everybody's Fool,4
8691,182,A Moveable Feast,5
8692,182,A Month of Sundays,4
8693,182,Election,4
8694,182,Elements of Style,3
8695,182,A Midsummer Night's Dream,5
8696,182,Everything Is Illuminated,5
8697,182,A Mercy,3
8698,182,A Man in Full,5
8699,182,A Heartbreaking Work of Staggering Genius,4
8700,182,Emma,4
8701,182,Empire Falls,5
8702,182,A Light in the Attic,5
8703,182,A Hedonist in the Cellar: Adventures in Wine,3
8704,182,Enduring Love,3
8705,182,Ethan Frome,4
8706,182,A Home at the End of the World,3
8707,182,A Hand Reached Down to Guide Me,5
8708,182,A Portrait of the Artist as a Young Man,5
8709,182,A Prayer for Owen Meany,4
8710,182,Everything's Eventual,3
8711,182,A Tree Grows in Brooklyn,5
8712,182,Gone with the Wind,5
8713,182,Desperation,4
8714,182,Falling Up,5
8715,182,Different Seasons,3
8716,182,Falling Man,3
8717,182,Dolores Claiborne,4
8718,182,A Streetcar Named Desire,5
8719,182,A Farewell to Arms,5
8720,182,A Son of the Circus,3
8721,182,Gertrude and Claudius,4
8722,182,"Dr. Peter Scardino's Prostate Book:The Complete Guide to OvercomingProstate Cancer, Prostatitis and BPH: The Complete Guide to Overcoming Prostate Cancer, Prostatitis, and BPH",5
8723,182,Dracula,5
8724,182,Dreamcatcher,2
8725,182,God Help the Child,3
8726,182,Extremely Loud & Incredibly Close,4
8727,182,A Rose for Emily and Other Stories,5
8728,182,Dry,3
8729,182,Dubliners,4
8730,182,A Relative Stranger: Stories,4
8731,182,"Go Down, Moses",5
8732,182,Deenie,4
8733,182,Apt Pupil,4
8734,182,Cosmopolis,2
8735,182,Franny and Zooey,4
8736,182,Black Dogs,3
8737,182,Black Water,4
8738,182,Blubber,4
8739,182,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4
8740,182,Bridge of Sighs,3
8741,182,Born a Crime: Stories From a South African Childhood,4
8742,182,Barkskins,5
8743,182,As I Lay Dying,5
8744,182,Fortune Smiles,4
8745,182,How it Ended,4
8746,182,At Home with Magnolia: Classic American Recipes from the Owner of Magnolia Bakery,3
8747,182,Bag of Bones,3
8748,182,Blonde,3
8749,182,Bad Haircut: Stories of the Seventies,4
8750,182,Frankenstein,5
8751,182,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,5
8752,182,Bacchus and Me: Adventures in the Wine Cellar,4
8753,182,Four Past Midnight,4
8754,182,1984,5
8755,182,Bitch: In Praise of Difficult Women,3
8756,182,Breakfast at Tiffany's,3
8757,182,"Brightness Falls (The Calloway Trilogy, #1)",4
8758,182,"Because It Is Bitter, and Because It Is My Heart",4
8759,182,How to Be Alone,4
8760,182,Brave New World,4
8761,182,Fresh Complaint,4
8762,182,Before the Fall,4
8763,182,From a Buick 8,3
8764,182,Beggars and Choosers,4
8765,182,"Are You There God? It's Me, Margaret",5
8766,182,'Salem's Lot,4
8767,182,"Billy Budd, Sailor",3
8768,182,Beloved,5
8769,182,Armada,3
8770,182,Atonement,5
8771,182,Brightness Falls & Story Of My Life,4
8772,182,Beach Music,4
8773,182,"Bright Lights, Big City",4
8774,182,For Whom the Bell Tolls,5
8775,183,A Year in the Merde,4
8776,183,The Omnivore's Dilemma: A Natural History of Four Meals,5
8777,183,The Brutal Telling (Chief Inspector Armand Gamache #5),4
8778,183,"The Hobbit, or There and Back Again",4
8779,183,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3
8780,183,Abundance,4
8781,183,A Civil Action,2
8782,183,Man Of My Dreams,3
8783,183,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",3
8784,183,"Cruel and Unusual (Kay Scarpetta, #4)",4
8785,183,The Birth of Venus,4
8786,183,The Neverending Story,3
8787,183,"A Wrinkle in Time (Time Quintet, #1)",5
8788,183,Life of Pi,3
8789,183,Matilda,4
8790,183,Neither Here nor There: Travels in Europe,4
8791,183,"Eldest (The Inheritance Cycle, #2)",3
8792,183,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",3
8793,183,"Second Helpings (Jessica Darling, #2)",3
8794,183,Everything Is Illuminated,5
8795,183,"Eat, Pray, Love",4
8796,183,Water for Elephants,4
8797,183,Till We Have Faces,5
8798,183,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",3
8799,183,The Girls' Guide to Hunting and Fishing,4
8800,183,Extremely Loud & Incredibly Close,5
8801,183,Prodigal Summer,5
8802,183,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5
8803,183,"A Fatal Grace (Chief Inspector Armand Gamache, #2)",3
8804,183,Special Topics in Calamity Physics,5
8805,183,Memoirs of a Geisha,4
8806,183,Prep,3
8807,183,Me Talk Pretty One Day,4
8808,183,A Thousand Splendid Suns,5
8809,183,Into the Wild,4
8810,183,Skinny Legs and All,5
8811,183,Confessions of an Economic Hit Man,3
8812,183,"Eragon (The Inheritance Cycle, #1)",5
8813,183,"Charmed Thirds (Jessica Darling, #3)",3
8814,183,Who Is Vera Kelly?,4
8815,183,"Animal, Vegetable, Miracle : A Year of Food Life",3
8816,183,"The Price of Loyalty: George W. Bush, the White House, and the Education of Paul O'Neill",5
8817,183,I Capture the Castle,4
8818,183,The Constant Gardener,4
8819,183,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",4
8820,183,Jitterbug Perfume,4
8821,183,"Catch-22 (Catch-22, #1)",5
8822,183,The Poisonwood Bible,5
8823,183,Little Fires Everywhere,5
8824,183,"The Golden Compass (His Dark Materials, #1)",5
8825,183,"The Rook (The Checquy Files, #1)",4
8826,183,"The Da Vinci Code (Robert Langdon, #2)",3
8827,183,I Am Charlotte Simmons,3
8828,183,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",2
8829,183,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4
8830,183,The Russian Debutante's Handbook,4
8831,184,Rating,0
8832,185,The Essential Drucker,3
8833,185,To Kill a Mockingbird,5
8834,185,The Fault in Our Stars,2
8835,185,"In the Woods (Dublin Murder Squad, #1)",5
8836,185,Shampoo Planet,4
8837,185,Early From The Dance - A Southern Novel Of Love And Betrayal,5
8838,185,East of Eden,3
8839,185,Serenissima aka Shylock's Daughter,2
8840,185,Mike's Election Guide,3
8841,185,The Red Tent,3
8842,185,"Hold Me Closer, Necromancer (Necromancer, #1)",2
8843,185,The Perks of Being a Wallflower,2
8844,185,Downsize This!,3
8845,185,Tom Sawyer Abroad,3
8846,185,She's Come Undone,3
8847,185,"Dude, Where's My Country?",3
8848,185,"Lord of Scoundrels (Scoundrels, #3)",1
8849,185,Microserfs,4
8850,185,"Change of State: Information, Policy, and Power",3
8851,185,Holidays on Ice,3
8852,185,The Elements of Style,5
8853,185,Slow Hands,3
8854,185,"Catching Fire (The Hunger Games, #2)",5
8855,185,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",4
8856,185,The Joy Luck Club,4
8857,185,Library: An Unquiet History,3
8858,185,Middlesex,4
8859,185,This Lullaby,3
8860,185,Drowning Ruth,3
8861,185,Black and Blue,2
8862,185,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3
8863,185,Snow Falling on Cedars,3
8864,185,Tiny Ladies in Shiny Pants: Based on a True Story,4
8865,185,"Shovel Ready (Spademan, #1)",3
8866,185,"Tom Sawyer, Detective",4
8867,185,The Organization of Information,1
8868,185,Birdsong: A Novel of Love and War,4
8869,185,"Twilight (Twilight, #1)",4
8870,185,Girlfriend in a Coma,3
8871,185,Romeo and Juliet,5
8872,185,Last Night at the Lobster,3
8873,185,Rivethead: Tales from the Assembly Line,4
8874,185,"River, Cross My Heart",2
8875,185,"Girl, Interrupted",4
8876,185,Girl with a Pearl Earring,2
8877,185,Revision & Self-Editing: Techniques for transforming your first draft into a finished novel,2
8878,185,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,3
8879,185,"Mockingjay (The Hunger Games, #3)",5
8880,185,Unfamiliar Fishes,3
8881,185,"Requiem (Delirium, #3)",1
8882,185,Reference and Information Services in the 21st Century,1
8883,185,"The Likeness (Dublin Murder Squad, #2)",3
8884,185,"Broken Harbor (Dublin Murder Squad, #4)",3
8885,185,"The Girl with the Dragon Tattoo (Millennium, #1)",2
8886,185,"Red Dragon (Hannibal Lecter, #1)",3
8887,185,The Little Prince,5
8888,185,In Cold Blood,4
8889,185,Any Woman's Blues,3
8890,185,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
8891,185,A Map of the World,3
8892,185,Ruin Creek,4
8893,185,"Bridget Jones's Diary (Bridget Jones, #1)",2
8894,185,The Monster at the End of this Book,5
8895,185,The Reader,2
8896,185,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
8897,185,Lolita,5
8898,185,"Eclipse (Twilight, #3)",3
8899,185,In the Dust of This Planet: Horror of Philosophy vol. 1,4
8900,185,Hairstyles of the Damned,5
8901,185,Einstein's Dreams,5
8902,185,Half-Assed: A Weight-Loss Memoir,3
8903,185,Tropic of Cancer,2
8904,185,Beautiful Ruins,3
8905,185,Big Girls Don't Cry: The Election that Changed Everything for American Women,4
8906,185,Eleanor & Park,5
8907,185,"SEALed with a Kiss (SEALed, #1)",2
8908,185,Running with Scissors,2
8909,185,The Girls' Guide to Hunting and Fishing,3
8910,185,Hamlet,5
8911,185,The Lovely Bones,3
8912,185,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4
8913,185,The Power of Habit: Why We Do What We Do in Life and Business,4
8914,185,Less Than Zero,1
8915,185,The God of Small Things,4
8916,185,The Devil in the White City,4
8917,185,Life After God,4
8918,185,The Book Thief,4
8919,185,"Crossed (Matched, #2)",4
8920,185,The Blind Assassin,4
8921,185,Breakfast at Tiffany's,4
8922,185,The Help,5
8923,185,Graceland : An Interactive Pop-Up Tour,5
8924,185,"Ahab's Wife, Or, The Star Gazer",3
8925,185,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",4
8926,185,The History of Love,3
8927,185,The Corrections,3
8928,185,Here on Earth,2
8929,185,Jellicoe Road,5
8930,185,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4
8931,185,Jemima J,2
8932,185,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
8933,185,The Trespasser (Dublin Murder Squad #6),3
8934,185,Jenna & Jonah's Fauxmance,2
8935,185,"The Host (The Host, #1)",3
8936,185,"Darcy & Elizabeth: Nights and Days at Pemberley (Darcy & Elizabeth, #2)",1
8937,185,Gravesend Light,3
8938,185,"American Pastoral (The American Trilogy, #1)",2
8939,185,The Boy Detective Fails,3
8940,185,The Taming of the Shrew,5
8941,185,The South Beach Diet Quick and Easy Cookbook: 200 Delicious Recipes Ready in 30 Minutes or Less,4
8942,185,Like Water for Chocolate,4
8943,185,The Catcher in the Rye,5
8944,185,Confessions of a Taoist on Wall Street,5
8945,185,The Clothes Have No Emperor: A Chronicle of the American '80s,3
8946,185,Jane Eyre,4
8947,185,Loving Frank,3
8948,185,Copyright Law for Librarians and Educators: Creative Strategies and Practical Solutions,4
8949,185,Coreyography,4
8950,185,The Secret Place (Dublin Murder Squad #5),4
8951,185,Valley of the Dolls,3
8952,185,The Color Purple,5
8953,185,Bossypants,3
8954,185,"The Silence of the Lambs (Hannibal Lecter, #2)",4
8955,185,The Brain that Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,4
8956,185,The Great Gatsby,3
8957,185,The Summer We Read Gatsby,1
8958,185,Attachments,3
8959,185,All That Is Bitter and Sweet: A Memoir,4
8960,185,Macbeth,5
8961,185,The Camera My Mother Gave Me,3
8962,185,Kitchen Confidential: Adventures in the Culinary Underbelly,3
8963,185,Good to Great: Why Some Companies Make the Leap... and Others Don't,3
8964,185,The Unbearable Lightness of Being,4
8965,185,"The Da Vinci Code (Robert Langdon, #2)",2
8966,185,Sundays at Tiffany's,1
8967,185,The Immortal Life of Henrietta Lacks,4
8968,185,Hannibal,1
8969,185,A Thousand Acres,4
8970,185,Me Talk Pretty One Day,4
8971,185,Subliminal: How Your Unconscious Mind Rules Your Behavior,3
8972,185,Stupid White Men,4
8973,185,The Partly Cloudy Patriot,3
8974,185,Back to Wando Passo,3
8975,185,Stumbling on Happiness,3
8976,185,Dinky Hocker Shoots Smack!,3
8977,185,"Divergent (Divergent, #1)",3
8978,185,Still Life with Woodpecker,4
8979,185,A Tale of Two Cities,4
8980,185,The Yellow Wallpaper,4
8981,185,Gone Girl,4
8982,185,As I Lay Dying,4
8983,185,Memoirs of a Geisha,3
8984,185,Chase Darkness with Me: How One True-Crime Writer Started Solving Murders,4
8985,185,Interpreter of Maladies,4
8986,185,So Over You,3
8987,185,Gone with the Wind,3
8988,185,The Grapes of Wrath,4
8989,185,The Crucible,4
8990,185,The Alchemist,1
8991,185,"Good in Bed (Cannie Shapiro, #1)",3
8992,185,The Velveteen Rabbit,5
8993,185,The Adventures of Huckleberry Finn,4
8994,185,"Breaking Dawn (Twilight, #4)",2
8995,185,Inventing Memory,2
8996,185,The Culture of Fear: Why Americans Are Afraid of the Wrong Things,4
8997,185,"Matched (Matched, #1)",4
8998,185,Sweethearts,3
8999,185,The Virgin Suicides,4
9000,185,"Harry Potter Series Box Set (Harry Potter, #1-7)",4
9001,185,The Secret History,4
9002,185,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",3
9003,185,The Way We Eat: Why Our Food Choices Matter,4
9004,185,The Secret Garden,4
9005,185,"The Hunger Games (The Hunger Games, #1)",5
9006,185,Assassination Vacation,4
9007,185,Tara Road,3
9008,185,"Delirium (Delirium, #1)",2
9009,185,Jewel,2
9010,185,The Pilot's Wife,1
9011,185,The Adventures of Tom Sawyer,4
9012,185,A Christmas Carol,3
9013,185,White Oleander,4
9014,185,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,4
9015,185,Generation X: Tales for an Accelerated Culture,5
9016,185,1001 Ways to Be Romantic: Now Completely Revised and More Romantic Than Ever,1
9017,185,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4
9018,185,"New Moon (Twilight, #2)",4
9019,185,"Petals on the Wind (Dollanganger, #2)",3
9020,185,Fangirl,4
9021,185,House of Sand and Fog,2
9022,185,Organization Theory Design,4
9023,185,"Fat Chance: Beating the Odds Against Sugar, Processed Food, Obesity, and Disease",4
9024,185,I Remember Nothing: and Other Reflections,3
9025,185,Pride and Prejudice,4
9026,185,I Feel Bad About My Neck,4
9027,185,Presumed Innocent,3
9028,185,"Pandemonium (Delirium, #2)",3
9029,185,Faithful Place (Dublin Murder Squad #3),5
9030,185,Foundations of Library and Information Science,2
9031,185,Never Let Me Go,2
9032,185,When You Reach Me,3
9033,185,A Heartbreaking Work of Staggering Genius,4
9034,185,"Night (The Night Trilogy, #1)",5
9035,185,Franny and Zooey,5
9036,185,Virgins,5
9037,185,Younger,2
9038,185,My Milk Toof: The Adventures of Ickle and Lardee,5
9039,185,Why We Get Fat: And What to Do About It,4
9040,185,Where the Sidewalk Ends,4
9041,185,One Day,4
9042,185,"Flowers in the Attic (Dollanganger, #1)",4
9043,185,How I Became a Famous Novelist,3
9044,185,Written on the Body,5
9045,185,One More Thing: Stories and Other Stories,3
9046,185,I'm with the Band: Confessions of a Groupie,3
9047,185,Gap Creek,1
9048,185,Feed,2
9049,185,"Warm Bodies (Warm Bodies, #1)",4
9050,185,On the Road,4
9051,185,House of Leaves,3
9052,185,World War Z: An Oral History of the Zombie War,2
9053,185,Feminist Theory: From Margin to Center,5
9054,185,How to Save Your Own Life: An Isadora Wing Novel,4
9055,185,X Saves the World: How Generation X Got the Shaft but Can Still Keep Everything from Sucking,4
9056,185,More Information Than You Require Adapted,2
9057,185,Where the Heart Is,3
9058,185,"Flat-Out Love (Flat-Out Love, #1)",3
9059,185,On Writing: A Memoir of the Craft,5
9060,185,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",4
9061,185,Mother of Pearl,4
9062,185,"Mr. Darcy Takes a Wife: Pride and Prejudice Continues (Darcy & Elizabeth, #1)",1
9063,185,Vinegar Hill,2
9064,185,"Reached (Matched, #3)",3
9065,185,Frankenstein,3
9066,185,Very Nice Ways to Say Very Bad Things: The Unusual Book of Euphemisms,1
9067,185,Night Film,4
9068,185,e-Pocalypse: The Digital Dystopia Is Coming,5
9069,185,Mrs. Dalloway,2
9070,185,Possession,5
9071,185,Fear of Flying,4
9072,185,Writing Down the Bones: Freeing the Writer Within,4
9073,185,A Fine Balance,4
9074,185,Fear of Fifty: A Midlife Memoir,3
9075,185,"Furious Love: Elizabeth Taylor, Richard Burton, and the Marriage of the Century",4
9076,186,Rating,0
9077,187,Rating,0
9078,188,Rating,0
9079,190,Rating,0
9080,191,Little Lies,4
9081,191,Failure Is Not an Option(tm): Six Principles That Guide Student Achievement in High-Performing Schools,4
9082,191,Be a People Person,3
9083,191,Start with Why: How Great Leaders Inspire Everyone to Take Action,5
9084,191,The Zookeeper's Wife,2
9085,191,Stolen,2
9086,191,Forgive Me,3
9087,191,The Orchardist,4
9088,191,Why Great Teachers Quit: And How We Might Stop the Exodus,4
9089,191,Some Girls Are,3
9090,191,These Things Hidden,5
9091,191,Tinkers,1
9092,191,Driving with Dead People,3
9093,191,And the Mountains Echoed,4
9094,191,God Grew Tired of Us: A Memoir,5
9095,191,Tilt,3
9096,191,"Cesar's Way: The Natural, Everyday Guide to Understanding and Correcting Common Dog Problems",5
9097,191,We Need to Talk About Kevin,2
9098,191,Project CRISS: Creating Independence through Student-Owned Strategies,4
9099,191,Skippyjon Jones Snow What,5
9100,191,Holidays on Ice,2
9101,191,King of the Playground,5
9102,191,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,4
9103,191,"Change the Culture, Change the Game: The Breakthrough Strategy for Energizing Your Organization and Creating Accountability for Results",4
9104,191,The Dogs Who Found Me: What I've Learned From Pets Who Were Left Behind,3
9105,191,"The Dog Who Loved Too Much: Tales, Treatments and the Psychology of Dogs",5
9106,191,The Doctor's Wife,4
9107,191,Beyond the Wall of Resistance: Why 70% of All Changes Still Fail--And What You Can Do about It,4
9108,191,The Other,5
9109,191,Thirteen Reasons Why,5
9110,191,An Idiot Girl's Christmas: True Tales from the Top of the Naughty List,5
9111,191,A Stolen Life,2
9112,191,They Poured Fire on Us from the Sky: The True Story of Three Lost Boys from Sudan,4
9113,191,A Billion Lives: An Eyewitness Report from the Frontlines of Humanity,4
9114,191,Digital Expressions: Creating Digital Art with Adobe Photoshop Elements,5
9115,191,Teaching with Love and Logic: Taking Control of the Classroom,5
9116,191,I'm Just No Good at Rhyming: And Other Nonsense for Mischievous Kids and Immature Grown-Ups,5
9117,191,"The Bully, the Bullied, and the Bystander",5
9118,191,Cracked,3
9119,191,"Crank (Crank, #1)",5
9120,191,"The Truth-Teller's Lie (Spilling CID, #2)",3
9121,191,Crazy for the Storm: A Memoir of Survival,4
9122,191,"Creating Effective IEPs: A Guide to Developing, Writing, and Implementing Plans for Teachers",2
9123,191,"Fifty Shades Freed (Fifty Shades, #3)",2
9124,191,I Know This Much Is True,5
9125,191,Not a Sound,3
9126,191,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,5
9127,191,Creating Great Schools: Six Critical Systems at the Heart of Educational Innovation,2
9128,191,Creating a Bully-Free Classroom: An Effective Framework With Strategies and Activities That Build a Safe Classroom Community Where All Children Thrive,3
9129,191,"Fifty Shades Darker (Fifty Shades, #2)",4
9130,191,The Boy Who Drew Monsters,4
9131,191,Not Without Hope,3
9132,191,Not On Our Watch: The Mission to End Genocide in Darfur and Beyond,5
9133,191,Bad Marie,3
9134,191,Cut,3
9135,191,Critical Squares: Games of Critical Thinking and Understanding,5
9136,191,The Body Ecology Diet: Recovering Your Health and Rebuilding Your Immunity,3
9137,191,It Was Me All Along,3
9138,191,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,4
9139,191,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,5
9140,191,The Art of Racing in the Rain,5
9141,191,The Anti-Bullying Handbook,5
9142,191,Pandora's Lunchbox: How Processed Food Took Over the American Meal,2
9143,191,The No Asshole Rule: Building a Civilized Workplace and Surviving One That Isn't,5
9144,191,Close Your Eyes,4
9145,191,"Fall to Grace: A Revolution of God, Self & Society",4
9146,191,Your Child: Bully or Victim?: Understanding and Ending Schoolyard Tyranny,4
9147,191,A Thousand Sisters: My Journey Into the Worst Place on Earth to Be a Woman,3
9148,191,A Thousand Splendid Suns,5
9149,191,The Kiss Box,5
9150,191,"SuperLife: The 5 Forces That Will Make You Healthy, Fit, and Eternally Awesome",4
9151,191,"Co-Active Coaching: New Skills for Coaching People Toward Success in Work and, Life",4
9152,191,"Coach Yourself Thin: Five Steps to Retrain Your Mind, Reclaim Your Power, and Lose the Weight for Good",2
9153,191,The Winter People,4
9154,191,I Don't Want To Be Crazy,3
9155,191,"The Wrong Mother (Spilling CID, #3)",3
9156,191,"Collage Discovery Workshop: Beyond the Unexpected--New Techniques Using Color, Personal Imagery and Creative Surfaces",5
9157,191,A Very Simple Crime,4
9158,191,The Weight of Silence,5
9159,191,Life's Golden Ticket,5
9160,191,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,5
9161,191,Come Away with Me,5
9162,191,A Wolf at the Table,4
9163,191,When Elephants Weep: The Emotional Lives of Animals,5
